,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006
739,210053532849,2021,3,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,457.1,480.0,477.9,679.1,0,1.0,480.0,E,F,C,D,3.0,F
740,210053921892,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,F,F,D,D,3.0,C
741,210052731187,2021,2,F,0,0,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,410.4,475.7,466.1,428.3,0,1.0,560.0,H,E,B,B,2.0,D
742,210053949127,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,527.4,552.2,553.5,686.5,0,1.0,780.0,F,F,D,D,3.0,N
743,210052261839,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,489.0,537.4,543.6,479.7,1,1.0,680.0,E,E,C,D,6.0,G
744,210054356563,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,660.5,633.1,587.4,722.4,0,1.0,700.0,E,E,C,D,4.0,N
745,210051479840,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3507506,Botucatu,35,SP,1,1,1,1,533.9,631.5,595.2,433.9,0,1.0,720.0,B,D,F,B,2.0,B
746,210053951207,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,454.9,445.8,493.8,599.0,0,1.0,760.0,C,E,D,B,3.0,G
747,210051823156,2021,2,M,1,2,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,532.8,642.6,639.8,686.1,0,1.0,360.0,F,D,E,D,3.0,D
748,210052397306,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,613.1,595.4,453.1,690.5,0,1.0,700.0,F,F,E,D,3.0,I
749,210053961541,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,370.3,545.1,473.1,470.3,1,1.0,440.0,H,G,F,D,2.0,I
750,210052502521,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3304557,Rio de Janeiro,33,RJ,1,1,1,1,519.6,590.8,540.1,445.6,0,1.0,600.0,D,E,F,F,4.0,H
751,210052386841,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,E,F,D,D,5.0,P
752,210052413341,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,515.5,560.5,521.6,609.0,1,1.0,760.0,A,C,B,B,3.0,B
753,210053508395,2021,4,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,483.7,414.8,332.8,423.8,0,6.0,0.0,E,G,D,E,4.0,M
754,210051632109,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,523.2,639.1,544.3,687.7,0,1.0,660.0,E,G,C,D,4.0,I
755,210051503671,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,605.6,686.8,646.2,609.7,0,1.0,680.0,G,F,E,D,3.0,D
756,210053938488,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3551009,São Vicente,35,SP,1,1,1,1,566.0,532.5,563.4,574.8,0,1.0,860.0,E,E,B,D,2.0,D
757,210053953536,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,432.1,516.4,501.3,443.6,0,1.0,620.0,D,D,C,C,3.0,G
758,210051039413,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,352.1,471.8,512.9,437.4,0,1.0,640.0,D,F,C,D,5.0,C
759,210053094806,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,611.5,493.7,597.2,771.0,0,1.0,700.0,F,G,E,D,4.0,O
760,210052772701,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3509601,Campo Limpo Paulista,35,SP,1,1,1,1,503.6,487.9,479.4,435.8,1,1.0,220.0,D,E,B,B,6.0,D
761,210052085796,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,496.3,472.5,455.3,557.1,0,1.0,640.0,F,B,D,B,3.0,D
762,210053949183,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,503.1,570.9,535.5,502.8,0,1.0,680.0,H,E,F,B,3.0,C
763,210052472086,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,525.0,554.7,558.9,624.2,0,1.0,840.0,E,E,C,B,3.0,G
764,210052674349,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,C,F,C,F,3.0,G
765,210051754876,2021,2,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,522.6,591.7,561.9,752.2,0,1.0,820.0,F,F,D,E,4.0,Q
766,210051567748,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,1,1,0,,541.2,538.6,,0,1.0,460.0,B,C,B,B,3.0,D
767,210052819427,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,387.3,502.8,469.5,474.3,1,1.0,500.0,C,E,C,B,4.0,D
768,210054400394,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,444.1,401.3,430.4,459.6,1,1.0,640.0,G,G,E,E,4.0,F
769,210054379397,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,398.0,512.5,508.5,679.3,0,1.0,540.0,E,E,B,D,2.0,B
770,210053963547,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,599.4,554.7,550.0,718.7,0,1.0,700.0,G,G,E,D,4.0,Q
771,210051098525,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,525.5,443.4,524.9,550.3,0,1.0,760.0,E,E,D,B,4.0,K
772,210051095131,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,446.9,441.1,494.4,403.4,1,1.0,500.0,E,F,D,D,6.0,E
773,210051808462,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,514.9,583.2,513.8,640.5,0,1.0,920.0,D,F,E,D,4.0,J
774,210051945549,2021,2,M,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,509.4,591.5,612.1,668.4,0,1.0,700.0,G,E,D,B,5.0,N
775,210052057255,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,507.7,597.1,513.3,416.9,0,1.0,580.0,E,E,C,D,4.0,G
776,210053525735,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,485.4,440.3,435.4,457.9,1,1.0,580.0,H,C,F,D,5.0,G
777,210053954259,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,443.8,465.4,457.1,530.0,0,1.0,520.0,E,F,B,D,3.0,I
778,210053924255,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,C,E,C,B,3.0,C
779,210054366909,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,469.2,421.8,507.2,490.3,0,1.0,740.0,C,E,D,B,4.0,E
780,210051167455,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,524.2,479.1,499.8,657.9,0,1.0,560.0,G,G,D,D,3.0,M
781,210052411881,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,467.2,470.6,471.1,510.5,0,1.0,360.0,C,F,C,B,3.0,D
782,210052421529,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,597.7,616.9,606.5,646.5,0,1.0,580.0,F,F,E,D,5.0,H
783,210051680977,2021,2,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,486.1,462.7,564.5,456.8,0,1.0,720.0,E,E,D,D,4.0,D
784,210052276628,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,465.3,556.7,549.5,455.2,0,1.0,720.0,E,F,D,D,4.0,I
785,210052043905,2021,4,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,376.5,466.4,450.4,452.1,0,1.0,520.0,E,E,F,B,4.0,C
786,210051179476,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,451.4,491.0,404.7,557.0,0,1.0,620.0,E,F,C,D,3.0,M
787,210054380235,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,549.1,608.0,541.1,637.7,0,1.0,620.0,F,E,C,B,4.0,G
788,210052063381,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,638.4,583.5,553.0,693.7,0,1.0,640.0,H,E,F,E,5.0,M
789,210051316680,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,559.9,595.9,594.5,602.2,0,1.0,680.0,E,F,D,D,4.0,O
790,210051872132,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3556453,Vargem Grande Paulista,35,SP,1,1,1,1,504.1,507.3,485.6,507.9,0,1.0,540.0,H,E,F,A,4.0,C
791,210053941970,2021,4,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,E,E,D,B,4.0,D
792,210053521917,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,565.4,575.3,592.4,660.0,0,1.0,900.0,G,F,E,E,4.0,G
793,210053502552,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,599.1,669.4,652.9,638.8,0,1.0,660.0,E,F,C,F,4.0,G
794,210052022540,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,428.0,458.7,496.1,476.7,1,1.0,500.0,H,C,F,B,2.0,D
795,210052916669,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,573.5,611.8,579.4,549.5,0,1.0,660.0,F,F,D,B,5.0,E
796,210052815057,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,H,B,F,F,2.0,B
797,210052035437,2021,3,M,1,4,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,616.1,0.0,0.0,831.7,0,1.0,340.0,G,F,E,D,4.0,Q
798,210052752657,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,600.5,582.8,561.9,666.7,0,1.0,440.0,F,G,E,D,4.0,P
799,210052752759,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,H,C,B,B,3.0,D
800,210054400578,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,585.5,619.9,555.2,533.2,0,1.0,520.0,E,D,D,C,3.0,D
801,210054392542,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,425.3,488.4,561.2,528.3,0,1.0,760.0,D,D,B,D,4.0,E
802,210051432707,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,498.1,572.0,524.6,456.3,0,1.0,540.0,D,E,B,B,5.0,F
803,210054342824,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,0.0,316.8,,0,1.0,580.0,E,E,B,B,4.0,F
804,210053513147,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,415.6,416.2,560.9,544.3,0,1.0,640.0,D,F,F,D,3.0,C
805,210051852640,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,624.8,593.5,567.7,648.3,0,1.0,540.0,F,G,D,D,3.0,N
806,210052358640,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,420.4,433.7,478.7,492.4,1,1.0,320.0,E,E,D,D,4.0,F
807,210053508210,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,563.0,536.5,461.8,487.6,0,1.0,640.0,F,F,E,F,3.0,H
808,210051299483,2021,2,F,1,0,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,D,D,D,B,4.0,F
809,210054402653,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,440.9,566.5,574.8,558.3,0,1.0,800.0,G,E,E,D,3.0,Q
810,210052435238,2021,3,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,H,D,F,F,4.0,D
811,210051184965,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,481.6,422.8,434.1,555.6,0,1.0,540.0,F,F,D,B,3.0,F
812,210053942791,2021,2,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,508.3,597.7,589.4,572.5,0,1.0,540.0,E,G,F,D,2.0,I
813,210052698112,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,526.7,358.9,539.8,582.5,0,1.0,800.0,D,E,D,D,3.0,O
814,210051902297,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3505708,Barueri,35,SP,1,1,1,1,513.7,586.5,577.9,710.0,0,1.0,560.0,G,F,E,E,5.0,M
815,210052999868,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,607.4,694.9,689.3,806.9,0,1.0,900.0,G,A,E,B,3.0,C
816,210053963227,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3552403,Sumaré,35,SP,1,1,1,1,415.3,549.1,504.3,492.3,0,1.0,520.0,H,E,E,D,4.0,C
817,210052520821,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,423.8,566.1,492.6,470.4,0,1.0,580.0,F,G,D,E,3.0,H
818,210051646339,2021,3,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,E,E,D,F,3.0,G
819,210053918149,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,564.2,648.0,578.2,699.8,0,1.0,660.0,E,G,B,C,3.0,C
820,210051215826,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,520.0,577.9,580.3,690.4,0,1.0,580.0,F,F,D,B,3.0,C
821,210051415775,2021,3,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,493.0,422.1,531.6,615.3,0,1.0,580.0,C,E,C,B,3.0,E
822,210051816810,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,569.4,490.4,475.1,527.2,0,1.0,540.0,E,F,B,D,4.0,H
823,210053930398,2021,3,M,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,552.9,541.6,558.7,616.4,0,1.0,640.0,G,F,D,D,4.0,P
824,210052579439,2021,2,M,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,513.2,460.3,469.3,488.4,0,1.0,560.0,F,F,D,D,4.0,K
825,210053012261,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,509.2,555.4,611.6,451.1,0,1.0,740.0,F,E,E,D,2.0,E
826,210053942711,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,600.7,646.9,630.8,639.7,0,1.0,840.0,F,E,E,E,5.0,Q
827,210051504705,2021,2,M,1,5,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,523.3,472.1,482.5,486.0,0,1.0,660.0,G,F,E,D,5.0,J
828,210054351958,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,483.4,601.0,444.8,636.2,0,1.0,900.0,F,F,E,D,4.0,P
829,210052233750,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,0,,,E,C,D,D,3.0,D
830,210051648358,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,B,C,B,B,4.0,A
831,210053491774,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,460.7,557.0,493.1,567.1,0,1.0,600.0,D,E,B,C,4.0,C
832,210052521495,2021,2,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3525003,Jandira,35,SP,1,1,1,1,565.3,602.5,528.6,664.4,0,1.0,860.0,F,E,D,D,3.0,I
833,210052511525,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,446.8,559.8,534.5,423.0,0,1.0,600.0,B,D,B,B,3.0,D
834,210053507257,2021,4,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,538.3,514.1,513.6,652.7,0,1.0,620.0,G,G,E,E,4.0,K
835,210052577008,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,421.1,354.2,372.6,392.2,0,1.0,540.0,E,E,D,B,6.0,F
836,210052997896,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,E,E,D,D,4.0,E
837,210052070460,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,433.9,473.9,429.2,571.2,0,1.0,720.0,G,G,E,E,4.0,Q
838,210053914469,2021,3,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,517.6,517.7,497.9,546.4,1,1.0,540.0,H,B,F,B,3.0,C
839,210053947975,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,401.1,472.4,437.4,383.0,0,1.0,460.0,D,B,B,A,3.0,F
840,210052050049,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,604.5,577.8,509.1,613.5,0,1.0,800.0,C,E,D,B,4.0,G
841,210052854477,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,525.1,478.9,626.0,510.4,0,1.0,640.0,E,G,E,D,4.0,M
842,210052772527,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,422.9,555.1,521.0,697.6,1,1.0,580.0,F,F,D,D,4.0,E
843,210052981149,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,437.7,525.1,453.9,654.6,1,1.0,460.0,D,E,B,B,4.0,D
844,210051820267,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,488.4,473.6,536.6,483.8,0,1.0,580.0,G,F,E,E,4.0,J
845,210054393630,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,479.3,583.7,548.8,626.1,0,1.0,620.0,F,F,D,D,3.0,L
846,210053970255,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,485.6,477.7,555.7,565.3,1,1.0,440.0,C,F,D,D,4.0,G
847,210052999361,2021,4,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,448.2,475.1,,1,1.0,460.0,D,D,D,D,5.0,C
848,210053508501,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,C,E,C,B,3.0,D
849,210051854618,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,431.7,366.0,493.5,370.6,0,1.0,520.0,E,E,B,D,4.0,F
850,210051617822,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,527.6,460.2,516.4,701.0,0,1.0,640.0,G,G,E,E,4.0,P
